FT,vel5,vel10,vel15,vel30,vel60,acc5,acc10,acc15,acc30,acc60,stoch12,stochDiff6012,RSIhl_diff,RSIhl_diffROC,YM_diff,NQ_diff
1728297900000,-0.0173,-0.0065,-0.0043,0.0022,0.0069,-0.0217,-0.0217,-0.013,-0.0094,0.0224,75.8621,4.8788,1.9354,0,0.0032,0.0024
1728298200000,0.0173,0,0.0014,0.0072,0.0061,0.0346,-0.0022,-0.0116,0.0022,0.0184,89.6552,6.8196,2.7168,0.7814,-0.0126,0.0038
1728298500000,0.0087,0.013,0.0029,0.0072,0.0051,-0.0087,0.0195,-0.0087,0.0043,0.0105,96.5517,7.363,6.2892,3.5723,0.0008,-0.0124
1728298800000,-0.039,-0.0152,-0.0043,-0.0043,0.0022,-0.0476,-0.0152,-0,-0.013,0.0004,65.5172,-0.2262,-4.8214,-11.1106,0.006,0.0153
1728299100000,0.0087,-0.0152,-0.0072,-0.0029,0.0065,0.0476,-0.0281,-0.0087,-0.0188,0.0058,72.4138,0.1228,-5.2539,-0.4325,-0.004,-0.0049
1728299400000,0.0087,0.0087,-0.0072,-0.0022,0.0058,-0,0.0238,-0.0101,-0.0159,0.0054,72.7273,0.5931,3.0934,8.3473,0.0125,0.0025
1728299700000,-0.0173,-0.0043,0,-0.0022,0,-0.026,0.0108,0.0043,-0.0043,-0.0047,50,-2.6247,1.0782,-2.0152,-0.0015,-0.0324
1728300000000,0.026,0.0043,0.0058,-0.0007,0.0032,0.0433,-0.0043,0.013,-0.0079,-0.0043,80,1.5092,3.6877,2.6095,-0.0072,0.03
1728300300000,-0.0087,0.0087,0,-0.0036,0.0018,-0.0347,0.013,0.0072,-0.0108,-0.009,70,-0.3937,2.1669,-1.5207,0.0016,-0.0112
1728300600000,-0.026,-0.0173,-0.0029,-0.0014,-0.0029,-0.0173,-0.0217,-0.0029,0.0029,-0.0108,40,-4.5932,4.9371,2.7701,0.0119,-0.0126
1728300900000,0.039,0.0065,0.0014,0.0036,0.0004,0.065,-0.0022,-0.0043,0.0065,-0.0047,85,2.4278,-1.2254,-6.1625,-0.0154,0.0058
1728301200000,0.0043,0.0217,0.0058,0.0029,0.0004,-0.0347,0.039,0.0058,0.0051,-0.0065,85.7143,3.1496,1.7169,2.9424,-0.009,0.0006
1728301500000,0.0043,0.0043,0.0159,0.0065,0.0022,-0,-0.0022,0.0188,0.0087,-0.0047,86.3636,3.5433,1.3495,-0.3674,-0.0067,0.0156
1728301800000,0.0303,0.0173,0.013,0.0072,0.0032,0.026,-0.0043,0.0115,0.0079,-0.0029,96.2963,8.4646,-1.5969,-2.9464,-0.0091,0.0232
1728302100000,0,0.0152,0.0115,0.0087,0.0025,-0.0303,0.0108,0.0058,0.0123,-0.0025,86.6667,8.2917,-0.847,0.7499,-0.0024,-0.0099
1728302400000,-0.0087,-0.0043,0.0072,0.0116,0.0051,-0.0087,-0.0217,-0.0087,0.013,0.0029,80,6.6125,-4.1877,-3.3407,-0.0008,0.0099
1728302700000,0.0303,0.0108,0.0072,0.0101,0.0069,0.039,-0.0043,-0.0058,0.0065,0.0004,96.4286,12.3172,-7.2648,-3.0771,-0.0115,0.0082
1728303000000,0.013,0.0216,0.0115,0.0115,0.0072,-0.0173,0.026,-0,0.0087,0.0014,93.75,20.2103,-4.253,3.0118,0.0011,0.0094
1728303300000,-0.0043,0.0043,0.013,0.0101,0.0083,-0.0173,-0.0065,0.0058,0.0036,0.0083,81.25,23.5482,-4.7732,-0.5202,-0.0074,0.0081
1728303600000,0.0087,0.0022,0.0058,0.0065,0.0069,0.013,-0.0195,-0.0014,-0.0007,0.0036,87.5,25.7002,-4.0838,0.6894,-0.0228,0.01
1728303900000,-0.0087,0,-0.0014,0.0051,0.0069,-0.0173,-0.0043,-0.013,-0.0036,0.0051,78.7879,20.435,-4.4248,-0.341,0.0134,-0.0137
1728304200000,0.0173,0.0043,0.0058,0.0094,0.0105,0.026,0.0022,-0.0072,-0.0022,0.0134,90.9091,21.2896,-4.4047,0.0201,0.0039,-0.0074
1728304500000,0.0216,0.0195,0.0101,0.0079,0.009,0.0043,0.0195,0.0043,-0.0022,0.0087,96.4286,23.4052,-3.8407,0.564,-0.0099,0.0318
1728304800000,0.013,0.0173,0.0173,0.0079,0.0097,-0.0087,0.013,0.0188,-0.0036,0.0094,96.6667,23.0001,-3.6598,0.1808,-0.013,0.0081
1728305100000,-0.0043,0.0043,0.0101,0.0079,0.009,-0.0173,-0.0151,0.0043,-0.0022,0.0069,83.3333,18.1588,-5.1989,-1.5391,0.009,-0.0131
1728305400000,-0.0087,-0.0065,0,0.005,0.0058,-0.0043,-0.0238,-0.0101,-0.0014,0.0025,75.8621,12.819,-4.8373,0.3616,0.0039,-0.0174
1728305700000,-0.0173,-0.013,-0.0101,0.0036,0.0043,-0.0087,-0.0173,-0.0274,-0.0014,0.0018,62.069,5.5895,-2.7763,2.061,0.0102,-0.0137
1728306000000,-0.0087,-0.013,-0.0115,-0.0007,0.0043,0.0087,-0.0065,-0.0216,-0.0101,-0.0007,55.1724,0.7955,-7.523,-4.7467,0.0039,-0.0125
1728306300000,0.0563,0.0238,0.0101,0.005,0.0065,0.0649,0.0368,0.0101,-0.0029,-0.0004,88,12.5972,-11.342,-3.819,-0.0021,0.0431
1728306600000,-0.0043,0.026,0.0144,0.0022,0.005,-0.0606,0.0389,0.0245,-0.0058,-0.0022,84,9.2438,-8.2619,3.0801,0.002,-0.0217
1728306900000,-0.0216,-0.013,0.0101,-0.0007,0.0036,-0.0173,-0.0368,0.0216,-0.0087,-0.0047,64,2.2989,-2.5658,5.696,0.0099,-0.0007
1728307200000,0.013,-0.0043,-0.0043,0.0029,0.004,0.0346,-0.0303,-0.0144,-0.0022,-0.0029,76,4.6935,-3.4639,-0.8981,0.0058,0.0044
1728307500000,0.0303,0.0216,0.0072,0.0108,0.0072,0.0173,0.0346,-0.0072,0.0072,0.0004,96.2963,10.8238,-3.0776,0.3864,-0.0256,-0.0203
1728307800000,-0.0216,0.0043,0.0072,0.0087,0.004,-0.0519,0.0086,-0.0029,0.0094,-0.0065,56.7568,3.1609,-27.648,-24.5704,-0.1289,0.0924
1728308100000,0.0216,0,0.0101,0.0029,0.004,0.0432,-0.0216,0.0144,-0.0022,-0.0051,65,5.2287,-20.1285,7.5196,0.1032,-0.0365
1728308400000,-0.0432,-0.0108,-0.0144,-0.0036,-0.0007,-0.0649,-0.0151,-0.0216,-0.0058,-0.0105,40,-5.2867,-13.0265,7.1019,0.0456,-0.1069
1728308700000,0.0087,-0.0173,-0.0043,0.0014,0.0004,0.0519,-0.0173,-0.0115,0.0022,-0.0087,45,-2.8941,-21.8208,-8.7942,-0.0016,0.0721
1728309000000,-0.0562,-0.0238,-0.0303,-0.0101,-0.0036,-0.0649,-0.013,-0.0404,-0.013,-0.0094,23.913,-15.9862,-9.3021,12.5187,0.1221,-0.089
1728309300000,-0.0087,-0.0324,-0.0187,-0.0166,-0.0029,0.0476,-0.0151,-0.0043,-0.0274,-0.0072,19.5652,-17.1904,-7.7663,1.5357,-0.0172,0.0335
1728309600000,0.1082,0.0498,0.0144,0.005,0.0069,0.1169,0.0736,0.0187,-0.0036,0.0025,73.913,8.7948,-10.9968,-3.2305,-0.0588,0.0236
1728309900000,-0.0173,0.0454,0.0274,-0.0014,0.0007,-0.1255,0.0779,0.0577,-0.0043,-0.0058,61.2245,2.1123,-11.1715,-0.1747,0.0384,-0.0324
1728310200000,0.0519,0.0173,0.0476,0.0144,0.0054,0.0692,-0.0325,0.0664,0.018,0.0004,85.7143,14.062,-7.6551,3.5164,-0.019,0.0674
1728310500000,0.0432,0.0476,0.0259,0.0202,0.0108,-0.0087,0.0021,0.0115,0.0187,0.0072,88.1356,13.4233,-6.8733,0.7818,-0.0315,0.0523
1728310800000,-0.0432,0,0.0173,0.0224,0.0061,-0.0864,-0.0173,-0.0101,0.0325,0.0022,71.1864,3.5417,-0.0086,6.8647,-0.039,0.0197
1728311100000,-0.013,-0.0281,-0.0043,0.0216,0.0025,0.0302,-0.0756,-0.0519,0.0382,-0.0047,66.1017,0.9561,4.9198,4.9284,-0.0388,0.0836
1728311400000,0.0086,-0.0022,-0.0158,0.005,0.005,0.0216,-0.0022,-0.0418,-0,0.0011,69.4915,0.7155,1.5131,-3.4067,0.0125,-0.0347
1728311700000,-0.0432,-0.0173,-0.0158,0.0007,-0.0004,-0.0519,0.0108,-0.0331,0.0022,-0.0043,52.5424,-9.4055,3.3675,1.8544,-0.0132,-0.0076
1728312000000,-0.0432,-0.0432,-0.0259,-0.0151,-0.0004,-0,-0.0411,-0.0216,-0.0295,0.0004,35.5932,-19.2812,-3.448,-6.8155,0.0127,-0.0361
1728312300000,0.0216,-0.0108,-0.0216,-0.0187,0.0007,0.0649,0.0065,-0.0058,-0.0389,0.0004,44.0678,-12.588,3.8261,7.2741,0.0301,-0.008
1728312600000,0.0389,0.0303,0.0058,-0.005,0.0087,0.0173,0.0735,0.0216,-0.0274,0.0123,55.5556,-3.4336,1.1811,-2.645,0.0081,-0.0054
1728312900000,-0.013,0.013,0.0159,-0.005,0.0083,-0.0519,0.0238,0.0418,-0.0267,0.0112,49.0566,-7.6645,4.9349,3.7538,-0.0928,0.0514
1728313200000,-0.0735,-0.0432,-0.0159,-0.0187,-0.0068,-0.0605,-0.0735,0.0058,-0.0238,-0.0137,18.5185,-23.7447,-3.5759,-8.5108,0.0217,-0.0592
1728313500000,0.0476,-0.013,-0.013,-0.0036,-0.0014,0.1211,-0.0259,-0.0187,-0.0043,-0.0022,40,-9.9797,-2.0547,1.5213,0.016,-0.0302
1728313800000,0.0649,0.0563,0.013,0.0144,-0.0004,0.0173,0.0995,-0.0029,0.0295,-0.0058,67.2727,6.3565,-2.3688,-0.3141,-0.0131,0.0195
1728314100000,0.0216,0.0432,0.0447,0.0144,-0.0022,-0.0433,0.0562,0.0606,0.0331,-0.013,82.3529,12.8509,0.3659,2.7346,-0.0051,-0.0191
1728314400000,0.0043,0.013,0.0303,0.0086,0.0018,-0.0173,-0.0433,0.0432,0.0137,-0.0043,91.4894,13.9888,1.7915,1.4257,0.0168,-0.0229
1728314700000,-0.0043,0,0.0072,0.0101,0.0025,-0.0086,-0.0432,-0.0058,0.0151,-0,89.3617,12.4589,-0.8388,-2.6303,-0.0286,0.0353
1728315000000,0.0086,0.0022,0.0029,0.0238,0.0025,0.013,-0.0108,-0.0418,0.0425,-0.0025,93.617,14.4381,0.6115,1.4504,-0.0416,0.0496
1728315300000,-0.0562,-0.0238,-0.0173,0.0065,0.0014,-0.0648,-0.0238,-0.0476,0.0101,0.0018,65.9574,-1.9336,-2.2785,-2.8901,0.0303,-0.0628
1728315600000,-0.013,-0.0346,-0.0202,-0.0065,0.004,0.0432,-0.0367,-0.0274,-0.0209,0.0043,59.5745,-6.4292,-5.1462,-2.8676,-0.0365,0.0142
1728315900000,0.0043,-0.0043,-0.0216,-0.0094,0.0025,0.0173,0.0194,-0.0245,-0.0238,0.0018,61.7021,-5.5607,6.5932,11.7394,0.0004,-0.0118
1728316200000,0,0.0022,-0.0029,-0.0101,-0.0007,-0.0043,0.0367,0.0144,-0.0187,-0.0094,61.7021,-5.0996,5.2579,-1.3353,-0.073,0.067
1728316500000,-0.0346,-0.0173,-0.0101,-0.0151,-0.0025,-0.0346,-0.013,0.0101,-0.0252,-0.0108,44.6809,-14.086,5.3908,0.1329,0.0087,-0.0225
1728316800000,-0.0346,-0.0346,-0.0231,-0.0223,0.0007,-0,-0.0368,-0.0015,-0.0461,0.0076,27.6596,-23.8308,3.8626,-1.5282,0.0252,-0.0175
1728317100000,-0.0433,-0.0389,-0.0375,-0.0202,-0.0068,-0.0087,-0.0216,-0.0346,-0.0267,-0.0054,12,-37.14,1.7446,-2.1179,-0.0251,0.0122
1728317400000,0.0216,-0.0108,-0.0187,-0.0144,-0.0104,0.0649,0.0238,-0.0087,-0.0079,-0.0101,42.6471,-27.2368,-1.6263,-3.3709,-0.0075,0.0094
1728317700000,0.0346,0.0281,0.0043,-0.0094,-0.0094,0.013,0.0671,0.0274,-0,-0.0072,54.4118,-13.7884,3.4053,5.0316,-0.0441,0.0548
1728318000000,0.0173,0.026,0.0245,-0.0065,-0.0083,-0.0173,0.0368,0.062,0.0036,-0.0101,60.2941,-5.9375,6.036,2.6307,0.0252,0.0112
1728318300000,-0.026,-0.0043,0.0087,-0.005,-0.0101,-0.0433,-0.0325,0.0274,0.0101,-0.0126,51.4706,-10.6908,8.5423,2.5064,-0.0188,-0.0187
1728318600000,-0.0476,-0.0368,-0.0187,-0.0072,-0.0148,-0.0216,-0.0627,-0.0231,0.0151,-0.0173,35.2941,-20.6086,3.38,-5.1623,0.0216,-0.0256
1728318900000,-0.0087,-0.0281,-0.0274,-0.0014,-0.0108,0.0389,-0.0238,-0.0519,0.0187,-0.0122,32.3529,-19.8191,8.2916,4.9116,0.0228,0.0037
1728319200000,-0.0303,-0.0195,-0.0288,-0.0101,-0.0123,-0.0216,0.0173,-0.0375,0.0043,-0.0162,26.7857,-25.1535,10.6448,2.3532,0.0209,-0.0131
1728319500000,0.026,-0.0022,-0.0043,-0.0115,-0.0104,0.0563,0.026,0.0144,-0.0022,-0.013,39.6226,-13.9364,7.7754,-2.8694,0.0306,0.0013
1728319800000,-0.013,0.0065,-0.0058,-0.0166,-0.0115,-0.039,0.026,0.0216,-0.0101,-0.0108,35.2941,-14.2325,10.9903,3.2149,0.0295,-0.0181
1728320100000,0.013,0,0.0087,-0.0101,-0.0076,0.026,0.0022,0.0375,-0.005,-0.005,47.7273,-7.7961,13.5353,2.545,-0.0177,0.0218
1728320400000,0.0346,0.0238,0.0115,0.0036,-0.0018,0.0216,0.0173,0.0159,0.0108,-0.0025,67.4419,3.5088,5.2266,-8.3087,-0.0205,0.0411
1728320700000,-0.0043,0.0152,0.0144,0.0043,0.0014,-0.039,0.0152,0.0202,0.0058,0.0083,65.1163,1.7544,4.6561,-0.5706,-0.0357,0.0403
1728321000000,0.0043,0,0.0115,0.0101,0,0.0087,-0.0238,0.0029,0.0202,0.0104,62.1622,3.0702,5.49,0.8339,0.0476,-0.0415
1728321300000,0.013,0.0087,0.0043,0.0079,-0.0018,0.0087,-0.0065,-0.0072,0.0195,0.0076,70.2703,7.5658,5.49,0,0.0082,0.0019
1728321600000,-0.0519,-0.0195,-0.0115,0.0014,-0.0076,-0.0649,-0.0195,-0.026,0.018,0.0007,40,-5.9211,-3.0351,-8.5251,-0.0141,-0.0225
1728321900000,-0.039,-0.0454,-0.026,-0.0072,-0.0087,0.013,-0.0541,-0.0375,0.0029,0.0014,16.129,-15.1316,2.6585,5.6935,0.006,-0.0281
1728322200000,-0.0087,-0.0238,-0.0332,-0.0144,-0.0054,0.0303,-0.0043,-0.0375,-0.018,0.0094,25,-16.1184,7.7386,5.0802,-0.0055,0.0136
1728322500000,-0.0043,-0.0065,-0.0173,-0.0144,-0.0051,0.0043,0.0389,-0.0058,-0.0188,0.0058,22.2222,-15.8991,9.721,1.9823,-0.024,0.0254
1728322800000,-0.0087,-0.0065,-0.0072,-0.0166,-0.0032,-0.0043,0.0173,0.0187,-0.0267,0.009,16.6667,-17.5439,10.7116,0.9906,-0.022,0.0186
1728323100000,-0.026,-0.0173,-0.013,-0.0231,-0.0076,-0.0173,-0.0108,0.0202,-0.031,0.0029,2.7027,-21.9455,10.4178,-0.2937,-0.0071,-0.0013
1728323400000,0.026,0,-0.0029,-0.0101,-0.0043,0.052,0.0065,0.0144,-0.0115,0.0072,37.5,-2.5205,3.9608,-6.457,-0.0331,0.0274
1728323700000,0.0303,0.0282,0.0101,0.0014,-0.0029,0.0043,0.0455,0.0173,0.0087,0.0047,52.0833,5.3692,7.2859,3.3251,-0.0374,0.0218
1728324000000,-0.1472,-0.0585,-0.0303,-0.0217,-0.018,-0.1776,-0.0585,-0.0173,-0.0072,-0.0162,6.5574,-16.2297,-3.3145,-10.6004,0.0386,-0.0575
1728324300000,0.0043,-0.0715,-0.0375,-0.0202,-0.0173,0.1516,-0.0996,-0.0347,-0.0058,-0.0188,8.1967,-12.5819,11.0259,14.3404,-0.0043,-0.0019
1728324600000,0.039,0.0217,-0.0346,-0.0123,-0.0144,0.0347,0.0802,-0.0448,0.0043,-0.0144,22.9508,-1.6463,3.3714,-7.6545,0.0059,0.0294
1728324900000,-0.0347,0.0022,0.0029,-0.0137,-0.0184,-0.0737,0.0736,0.0332,0.0094,-0.0166,10,-6.5534,4.2688,0.8974,-0.0173,0.0086
1728325200000,-0.0087,-0.0217,-0.0014,-0.0195,-0.0148,0.026,-0.0434,0.0361,-0.0094,-0.0072,7.4074,-6.6706,6.7148,2.446,-0.0339,0.0074
1728325500000,-0.013,-0.0108,-0.0188,-0.0267,-0.0126,-0.0043,-0.013,0.0159,-0.0281,-0.004,2.3256,-8.5173,3.651,-3.0638,0.0509,-0.0367
1728325800000,-0.1648,-0.0889,-0.0622,-0.0296,-0.0256,-0.1518,-0.0672,-0.065,-0.008,-0.0202,27.2727,7.8485,-8.6979,-12.3489,0.0135,-0.0291
1728326100000,-0.0174,-0.0911,-0.0651,-0.0332,-0.0267,0.1474,-0.0802,-0.0636,-0.013,-0.0217,24.5283,5.055,2.9835,11.6814,0.0269,-0.0138
1728326400000,-0.0565,-0.0369,-0.0795,-0.0491,-0.0307,-0.0391,0.052,-0.0607,-0.0369,-0.0274,12.2642,-2.67,2.1922,-0.7913,0.0115,-0.0145
1728326700000,-0.1957,-0.126,-0.0898,-0.0759,-0.0448,-0.1392,-0.0349,-0.0276,-0.0622,-0.0372,9.2105,-4.303,-0.701,-2.8933,0.0251,-0.0488
1728327000000,0.0131,-0.0913,-0.0797,-0.0723,-0.0458,0.2087,-0.0544,-0.0146,-0.0528,-0.0415,11.1842,-1.8586,6.5048,7.2058,-0.0107,-0.0418
1728327300000,-0.0523,-0.0196,-0.0783,-0.0788,-0.0527,-0.0653,0.1064,0.0013,-0.0521,-0.0498,5.7692,-3.6507,5.4866,-1.0182,0.0238,-0.0615
1728327600000,0.061,0.0044,0.0073,-0.0413,-0.0354,0.1133,0.0957,0.097,-0.0116,-0.0174,16.7883,2.2222,7.832,2.3455,0.0007,0.0179
1728327900000,0.1263,0.0937,0.045,-0.0174,-0.0253,0.0653,0.1133,0.1247,0.0159,-0.008,37.9562,13.9497,-3.4577,-11.2897,-0.0006,0.005
1728328200000,-0.0435,0.0414,0.0479,-0.0152,-0.0322,-0.1698,0.037,0.1262,0.0339,-0.0177,31.3433,8.9122,5.6306,9.0883,0.0553,-0.0302
1728328500000,0.0392,-0.0022,0.0407,0.024,-0.026,0.0827,-0.0959,0.0334,0.0998,-0.0076,39.5349,11.987,6.7522,1.1216,0.0177,-0.0267
1728328800000,0.0392,0.0392,0.0116,0.0283,-0.022,-0,-0.0022,-0.0334,0.1006,-0.0073,46.5116,14.6757,3.3273,-3.4249,-0.0155,0.0071
1728329100000,-0.0348,0.0022,0.0145,0.0312,-0.0239,-0.0739,0.0044,-0.0334,0.11,-0.0112,43.6975,8.8852,3.6688,0.3415,0.0419,-0.0289
1728329400000,-0.0826,-0.0587,-0.0261,0.0073,-0.017,-0.0479,-0.0979,-0.0668,0.0485,0.0086,34.7368,0.0161,-0.9945,-4.6633,0.0471,-0.0136
1728329700000,0.0044,-0.0391,-0.0377,-0.013,-0.0152,0.087,-0.0413,-0.0493,0.0043,0.0115,35.7895,0.4328,1.5608,2.5553,-0.0186,0.0094
1728330000000,-0.0305,-0.0131,-0.0362,-0.0109,-0.013,-0.0348,0.0456,-0.0508,0.0043,0.0176,39.1304,-3.3271,2.3298,0.7691,0.0092,-0.0258
1728330300000,0.0218,-0.0044,-0.0015,-0.0138,0.0051,0.0522,0.0348,0.0246,-0.0377,0.0499,46.3768,-1.6708,4.8059,2.476,0.0138,0.0158
1728330600000,0.1524,0.0871,0.0479,0.0051,0.0167,0.1306,0.1002,0.0856,-0.0232,0.0625,77.907,12.9991,-10.2962,-15.102,-0.0624,0.0328
1728330900000,-0.0696,0.0414,0.0348,-0.0007,0.0153,-0.2219,0.0457,0.0711,-0.032,0.0679,57.8313,3.7003,-7.4494,2.8468,0.0246,0.0046
1728331200000,0.0174,-0.0261,0.0334,0.016,0.0116,0.087,-0.1132,0.0348,0.0087,0.047,60.2564,4.3017,4.2992,11.7486,-0.0174,0.0414
1728331500000,0,0.0087,-0.0174,0.0152,0.0011,-0.0174,-0.0327,-0.0653,0.0283,0.0264,60.2564,4.1069,7.031,2.7318,-0.0142,0.0112
1728331800000,0.0087,0.0043,0.0087,0.0218,0.0054,0.0087,0.0304,-0.0261,0.0327,0.0376,62.8205,4.4029,8.4799,1.4489,-0.004,-0.0087
1728332100000,0.0087,0.0087,0.0058,0.0196,0.0029,-0,-0,-0.0276,0.0334,0.0289,65.3846,5,8.7664,0.2864,-0.0016,0.015
1728332400000,0,0.0043,0.0058,-0.0058,-0.0004,-0.0087,-0,0.0232,-0.0109,0.0217,65.3846,5.0397,9.6152,0.8488,0.0071,-0.0025
1728332700000,0,0,0.0029,0.0058,0.0025,0,-0.0087,-0.0058,0.0065,0.0264,65.3846,4.7619,9.6152,0,-0.0024,-0.0087
1728333000000,0.0174,0.0087,0.0058,0.0058,0.0109,0.0174,0.0043,-0,-0.0102,0.0279,70.5128,5.4762,8.4488,-1.1664,-0.0103,-0.0099
1728333300000,0.0348,0.0261,0.0174,0.0116,0.0134,0.0174,0.0261,0.0116,-0.0036,0.0286,80.7692,7.8175,4.4247,-4.0241,-0.0064,0.0127
1728333600000,-0.0043,0.0152,0.0159,0.0094,0.0156,-0.0391,0.0065,0.013,-0.0124,0.0286,77.7778,7.4868,6.3389,1.9143,-0.0004,-0.0044
1728333900000,0,-0.0022,0.0101,0.008,0.0138,0.0043,-0.0283,0.0043,-0.0116,0.0087,73.3333,6.3091,4.8462,-1.4928,-0.0047,0.005
1728334200000,0,0,-0.0014,0.008,0.0011,0,-0.0152,-0.0188,0.0138,-0.0156,86.2745,6.3173,8.4278,3.5817,0.0118,-0.0187
1728334500000,-0.0304,-0.0152,-0.0101,0.0029,0.0044,-0.0304,-0.013,-0.0261,-0.0029,-0.0109,50,3.1201,4.6392,-3.7887,-0.0051,0.0042
1728338400000,-0.0217,-0.0261,-0.0174,-0.0036,0.0011,0.0087,-0.0261,-0.0275,-0.0094,-0.0105,22.2222,0.1704,-5.2419,-9.8811,-0.0067,0.0242
1728338700000,-0.0043,-0.013,-0.0188,-0.0101,0.0007,0.0174,0.0022,-0.0174,-0.0217,-0.0004,12,-0.7552,5.3761,10.618,0.0043,0.0006
1728339000000,0.0087,0.0022,-0.0058,-0.008,0.0007,0.013,0.0283,0.0043,-0.0174,-0.0047,16.6667,-0.0698,5.532,0.1558,-0.0016,-0.005
1728339300000,-0.0043,0.0022,0,-0.0087,-0.0004,-0.013,0.0152,0.0174,-0.0167,-0.0033,12.5,-0.8817,7.404,1.872,-0.0075,-0.0044
1728339600000,-0.0261,-0.0152,-0.0072,-0.013,-0.0025,-0.0217,-0.0174,0.0116,-0.021,-0.0022,10,-3.8444,1.8711,-5.533,0.0048,-0.0101
1728339900000,0,-0.013,-0.0101,-0.008,-0.0025,0.0261,-0.0152,-0.0043,-0.0109,-0.0051,22.8571,-3.289,1.4416,-0.4294,-0.0024,0.0012
1728340200000,-0.2479,-0.124,-0.0913,-0.0457,-0.0246,-0.2479,-0.1088,-0.0913,-0.042,-0.0355,26.9565,-16.5605,-24.0764,-25.518,0.0467,-0.1169
1728340500000,0.1395,-0.0544,-0.0362,-0.0217,-0.0159,0.3875,-0.0413,-0.029,-0.0116,-0.0294,54.7826,-1.243,-13.1783,10.8981,-0.0162,0.0523
1728340800000,0.0174,0.0785,-0.0304,-0.0203,-0.0141,-0.1221,0.2025,-0.0203,-0.0123,-0.0297,58.2609,0.9632,13.7595,26.9378,-0.0056,-0.0024
1728341100000,-0.0044,0.0065,0.0509,-0.0203,-0.0145,-0.0218,0.0609,0.1422,-0.0116,-0.0283,57.3913,0.9173,13.804,0.0445,0.0186,-0.0032
1728341400000,-0.0435,-0.0239,-0.0102,-0.0232,-0.0181,-0.0392,-0.1024,0.0261,-0.0102,-0.0192,48.6957,-2.9139,10.4487,-3.3553,0.0033,-0.0341
1728341700000,0.0218,-0.0109,-0.0087,-0.0196,-0.0138,0.0653,-0.0174,0.0217,-0.0116,-0.0181,53.0435,-0.1302,9.7497,-0.699,0.0138,-0.0118
1728342000000,0.0218,0.0218,0,0.0254,-0.0101,-0,0.0457,-0.0509,0.0711,-0.0112,67.3469,2.2488,6.6849,-3.0648,-0.0052,0.007
1728342300000,0.1001,0.061,0.0479,0.0189,-0.0014,0.0784,0.0719,0.0581,0.0406,-0.0022,90.8163,12.0983,-5.6025,-12.2874,-0.0386,0.0413
1728342600000,-0.0696,0.0152,0.0174,0.0044,-0.008,-0.1697,-0.0065,0.0261,0.0246,-0.0087,74.4898,4.4366,2.1883,7.7908,0.0199,-0.0304
1728342900000,0.0522,-0.0087,0.0276,0.0138,-0.0033,0.1218,-0.0697,0.0276,0.0341,-0.0029,86.7347,9.5177,3.0868,0.8985,-0.0072,0.0179
1728343200000,-0.0131,0.0196,-0.0101,0.0189,-0.0022,-0.0653,0.0043,-0.0581,0.0421,0.0004,83.6735,8.2919,6.1502,3.0635,-0.0012,-0.0157
1728343500000,-0.0261,-0.0196,0.0044,0.0109,-0.0043,-0.0131,-0.0109,-0.0131,0.0305,-0.0018,77.551,6.6434,6.3256,0.1754,0.0072,0.0048
1728343800000,-0.0305,-0.0283,-0.0232,0.0022,0.0138,-0.0044,-0.0479,-0.0508,-0.0233,0.0384,65.0602,1.3455,8.0446,1.7189,0.0092,-0.0071
1728344100000,0.0044,-0.0131,-0.0174,-0.0138,0.0025,0.0348,0.0065,-0.0073,-0.0326,0.0185,51.7241,2.0148,8.542,0.4974,-0.0138,0.0232
1728344400000,0.0435,0.0239,0.0058,0.0051,0.0047,0.0392,0.0522,0.0015,0.0007,0.0188,68.9655,6.36,3.7411,-4.8009,-0.0151,0.0103
1728344700000,0.0044,0.0239,0.0174,-0.0029,0.0054,-0.0392,0.037,0.0406,-0.0167,0.0199,70.6897,5.9353,5.0592,1.3181,0.0028,-0.0031
1728345000000,0.0261,0.0152,0.0247,0.0036,0.0113,0.0218,-0.0087,0.0421,-0.0153,0.0294,81.0345,7.4649,-1.413,-6.4722,-0.0072,0.0052
1728345300000,-0.0479,-0.0109,-0.0058,0,0.0054,-0.074,-0.0348,-0.0116,-0.0109,0.0192,50,0.8125,2.1016,3.5146,0.0171,-0.0134
1728345600000,0.0827,0.0174,0.0203,0.0189,0.0105,0.1305,0.0022,0.0029,0.0167,0.0207,91.1765,14.1365,-2.9058,-5.0075,-0.0235,0.0337
1728345900000,0.0174,0.0501,0.0174,0.021,0.0036,-0.0653,0.0609,-0.0073,0.0348,0.0051,82.9268,15.1456,0.1086,3.0144,-0.0056,0.0026
1728346200000,0.0522,0.0348,0.0508,0.0225,0.0138,0.0348,0.0174,0.0566,0.0174,0.0218,100,20.6158,-1.0283,-1.1368,-0.0214,0.004
1728346500000,-0.013,0.0196,0.0188,0.0196,0.0083,-0.0652,-0.0305,-0.0015,0.0225,0.0116,87.7551,18.6471,1.2098,2.2381,0.0154,0.008
1728346800000,0,-0.0065,0.013,0.0152,0.0094,0.013,-0.0413,-0.0044,0.0116,0.0116,87.7551,16.4937,1.7152,0.5054,-0.0024,-0.0212
1728347100000,0.0043,0.0022,-0.0029,0.0239,0.012,0.0043,-0.0174,-0.0537,0.0239,0.0163,89.7959,18.7328,1.9298,0.2146,0.0051,0.0056
